Nombre;Codigo_Postal;Calle;Municipio;Distrito;Latitud;Longitud;Provincia;Pais;Tipo_Cocina;Sitio_Web;Direccion_Completa
Bodeguita El Gallo;29015.0;Calle San Agustín;Málaga;Centro Histórico;36.721776;-4.4184814;Málaga-Costa del Sol;España;No especificado;No disponible;Bodeguita El Gallo, 19, Calle San Agustín, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Óleo Restaurante;29001.0;Calle Casas de Campos;Málaga;Ensanche Centro;36.7165787;-4.4217637;Málaga-Costa del Sol;España;No especificado;No disponible;Óleo Restaurante, 4, Calle Casas de Campos, Ensanche Centro, Soho, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29001, España
Alfie's Bar;29640.0;Calle Poeta Salvador Rueda;Fuengirola;Los Boliches;36.5520806;-4.6144444;Costa del Sol Occidental;España;No especificado;No disponible;Alfie's Bar, 49, Calle Poeta Salvador Rueda, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Ancá er Mejillón;29013.0;Calle Santa María Micaela;Málaga;Olletas;36.7311626;-4.415664;Málaga-Costa del Sol;España;No especificado;No disponible;Ancá er Mejillón, 16, Calle Santa María Micaela, Olletas, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Tejeringo's;29013.0;Calle Cristo de la Epidemia;Málaga;Cristo de la Epidemia;36.7307823;-4.4152568;Málaga-Costa del Sol;España;No especificado;No disponible;Tejeringo's, 65, Calle Cristo de la Epidemia, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Enrique y Paco;29013.0;Calle Santa María Micaela;Málaga;Olletas;36.7311771;-4.4155514;Málaga-Costa del Sol;España;No especificado;No disponible;Enrique y Paco, 16, Calle Santa María Micaela, Olletas, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Fausto's Grill;29012.0;Calle Victoria;Málaga;La Victoria;36.7257672;-4.4145527;Málaga-Costa del Sol;España;No especificado;No disponible;Fausto's Grill, 86, Calle Victoria, La Victoria, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España
Cafetería El Cañón;29013.0;Calle Cristo de la Epidemia;Málaga;Cristo de la Epidemia;36.7308072;-4.4149853;Málaga-Costa del Sol;España;No especificado;No disponible;Cafetería El Cañón, 66, Calle Cristo de la Epidemia, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Byoko;29012.0;;Málaga;La Merced;36.7233984;-4.4166893;Málaga-Costa del Sol;España;No especificado;No disponible;Byoko, 22, Plaza de la Merced, La Merced, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España
Gusto;29015.0;Calle Alcazabilla;Málaga;Centro Histórico;36.7192767;-4.4202931;Málaga-Costa del Sol;España;No especificado;No disponible;Gusto, 22, Calle Molina Lario, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Café Negro;29015.0;Calle Alcazabilla;Málaga;Centro Histórico;36.7221227;-4.417231;Málaga-Costa del Sol;España;No especificado;No disponible;Café Negro, 9, Calle Alcazabilla, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
TKO Tacos;29015.0;Calle Alcazabilla;Málaga;Centro Histórico;36.7221702;-4.4170301;Málaga-Costa del Sol;España;No especificado;No disponible;TKO Tacos, 12, Calle Alcazabilla, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Grano Puro;29012.0;Calle Compás de la Victoria;Málaga;Cristo de la Epidemia;36.7282372;-4.41323;Málaga-Costa del Sol;España;No especificado;No disponible;Grano Puro, 22, Calle Compás de la Victoria, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España
Bodeguilla El Hueco;29012.0;Calle Compás de la Victoria;Málaga;Cristo de la Epidemia;36.7284078;-4.4134655;Málaga-Costa del Sol;España;No especificado;No disponible;Bodeguilla El Hueco, 19, Calle Compás de la Victoria, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España
Chicon Quintana;29012.0;Calle Compás de la Victoria;Málaga;Cristo de la Epidemia;36.7282422;-4.4135159;Málaga-Costa del Sol;España;No especificado;No disponible;Chicon Quintana, 15, Calle Compás de la Victoria, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España
El Caldero;29012.0;Calle Compás de la Victoria;Málaga;Cristo de la Epidemia;36.7280424;-4.4132943;Málaga-Costa del Sol;España;No especificado;No disponible;El Caldero, 18, Calle Compás de la Victoria, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España
Café Bar El Jardín de los Monos;29012.0;;Málaga;La Victoria;36.7267551;-4.4136853;Málaga-Costa del Sol;España;No especificado;No disponible;Café Bar El Jardín de los Monos, 20, Plaza de la Victoria, La Victoria, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España
Jaral Café;29012.0;Calle Ferrándiz;Málaga;Conde de Ureña;36.7271019;-4.4133443;Málaga-Costa del Sol;España;No especificado;No disponible;Jaral Café, 3, Calle Ferrándiz, Conde de Ureña, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España
Isamoa;29012.0;Calle Compás de la Victoria;Málaga;Cristo de la Epidemia;36.7271773;-4.4138197;Málaga-Costa del Sol;España;No especificado;No disponible;Isamoa, 1, Calle Compás de la Victoria, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España
El Camino;29013.0;Calle Chaves;Málaga;El Ejido;36.7282285;-4.4154792;Málaga-Costa del Sol;España;No especificado;No disponible;El Camino, 22, Calle Chaves, El Ejido, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
La Tasquita del Pana;29013.0;Calle Tejeros;Málaga;Cristo de la Epidemia;36.7288849;-4.4148565;Málaga-Costa del Sol;España;No especificado;No disponible;La Tasquita del Pana, 7, Calle Tejeros, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Café Bar El Caracol;29013.0;Calle Cristo de la Epidemia;Málaga;Cristo de la Epidemia;36.7286989;-4.4145211;Málaga-Costa del Sol;España;No especificado;No disponible;Café Bar El Caracol, 37, Calle Cristo de la Epidemia, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Aliolé;29013.0;Calle Gordón;Málaga;Cristo de la Epidemia;36.7296575;-4.4142467;Málaga-Costa del Sol;España;No especificado;No disponible;Aliolé, 1, Calle Gordón, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Bar El Tornado;29013.0;Calle Cristo de la Epidemia;Málaga;Cristo de la Epidemia;36.7295771;-4.4146208;Málaga-Costa del Sol;España;No especificado;No disponible;Bar El Tornado, 50, Calle Cristo de la Epidemia, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Guisando;29016.0;Calle La Era;Málaga;Los Pinos del Limonar;36.7328579;-4.4028285;Málaga-Costa del Sol;España;No especificado;No disponible;Guisando, 25, Calle La Era, Los Pinos del Limonar, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
No Piqui;29016.0;Calle Sierra de Grazalema;Málaga;Los Pinos del Limonar;36.732506;-4.4033639;Málaga-Costa del Sol;España;No especificado;No disponible;No Piqui, 37, Calle Sierra de Grazalema, Los Pinos del Limonar, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Abreboca;29016.0;Calle Sierra de Grazalema;Málaga;Los Pinos del Limonar;36.729786;-4.4025133;Málaga-Costa del Sol;España;No especificado;No disponible;Abreboca, 20, Calle Sierra de Grazalema, Los Pinos del Limonar, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Konan BBQ;29008.0;Calle José Denis Belgrano;Málaga;Centro Histórico;36.7225084;-4.4196356;Málaga-Costa del Sol;España;No especificado;No disponible;Konan BBQ, 17, Calle José Denis Belgrano, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España
Café Bar Lorena II;29013.0;Calle Manrique;Málaga;Cristo de la Epidemia;36.7291951;-4.4153208;Málaga-Costa del Sol;España;No especificado;No disponible;Café Bar Lorena II, 15, Calle Manrique, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Nerva;29013.0;Calle Cristo de la Epidemia;Málaga;Cristo de la Epidemia;36.7298341;-4.4150234;Málaga-Costa del Sol;España;No especificado;No disponible;Nerva, 55, Calle Cristo de la Epidemia, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
La Casita de Maykel;29013.0;Calle Zenete;Málaga;Cristo de la Epidemia;36.7300007;-4.4159928;Málaga-Costa del Sol;España;No especificado;No disponible;La Casita de Maykel, 8, Calle Zenete, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Universitas Café;29013.0;Calle Zenete;Málaga;Cristo de la Epidemia;36.7297922;-4.4159611;Málaga-Costa del Sol;España;No especificado;No disponible;Universitas Café, 5, Calle Zenete, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
La Terraza de Chema;29013.0;Calle Zenete;Málaga;Cristo de la Epidemia;36.7298176;-4.4158152;Málaga-Costa del Sol;España;No especificado;No disponible;La Terraza de Chema, 5, Calle Zenete, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Fu Man Chun;29013.0;Calle Gordón;Málaga;Cristo de la Epidemia;36.7295681;-4.4155233;Málaga-Costa del Sol;España;No especificado;No disponible;Fu Man Chun, 17, Calle Gordón, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Café Bar Ferrándiz;29012.0;Calle Ferrándiz;Málaga;Conde de Ureña;36.7272166;-4.4128199;Málaga-Costa del Sol;España;No especificado;No disponible;Café Bar Ferrándiz, 13, Calle Ferrándiz, Conde de Ureña, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España
Cafetería Glasse;29013.0;Calle Cristo de la Epidemia;Málaga;Olletas;36.731979;-4.4155063;Málaga-Costa del Sol;España;No especificado;No disponible;Cafetería Glasse, 83, Calle Cristo de la Epidemia, Olletas, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
El Imperial;29013.0;Calle Cristo de la Epidemia;Málaga;Olletas;36.7320907;-4.4155268;Málaga-Costa del Sol;España;No especificado;No disponible;El Imperial, 85, Calle Cristo de la Epidemia, Olletas, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Taberna La Antigua;29001.0;Calle Trinidad Grund;Málaga;Ensanche Centro;36.7172011;-4.4220362;Málaga-Costa del Sol;España;No especificado;No disponible;Taberna La Antigua, 12, Calle Trinidad Grund, Ensanche Centro, Soho, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29001, España
Al Almatin;29013.0;Alameda Capuchinos;Málaga;Capuchinos;36.7314494;-4.4178671;Málaga-Costa del Sol;España;No especificado;No disponible;Al Almatin, 66, Alameda Capuchinos, Capuchinos, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Diamar;29013.0;Alameda Capuchinos;Málaga;Capuchinos;36.7306088;-4.4189997;Málaga-Costa del Sol;España;No especificado;No disponible;Diamar, 38, Alameda Capuchinos, Capuchinos, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
El Pikón;29013.0;;Málaga;El Ejido;36.7299302;-4.4171747;Málaga-Costa del Sol;España;No especificado;No disponible;El Pikón, 7, Plaza Lex Flavia Malacitana, El Ejido, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Payma;29005.0;Calle Nueva;Málaga;Centro Histórico;36.7204079;-4.4227495;Málaga-Costa del Sol;España;No especificado;No disponible;Payma, Calle Nueva, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29005, España
Mr. Bokata;29013.0;;Málaga;El Ejido;36.7295531;-4.4180381;Málaga-Costa del Sol;España;No especificado;No disponible;Mr. Bokata, 17, Plaza Lex Flavia Malacitana, El Ejido, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Bocatería Lex Flavia;29013.0;;Málaga;El Ejido;36.7296141;-4.4179022;Málaga-Costa del Sol;España;No especificado;No disponible;Bocatería Lex Flavia, 16, Plaza Lex Flavia Malacitana, El Ejido, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Casa Valverde;29013.0;Calle Toquero;Málaga;Olletas;36.7335217;-4.4152756;Málaga-Costa del Sol;España;No especificado;No disponible;Casa Valverde, 3, Calle Toquero, Olletas, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Cafe Sanyres;29016.0;Calle La Era;Málaga;El Mayorazgo;36.7327624;-4.3975192;Málaga-Costa del Sol;España;No especificado;No disponible;Cafe Sanyres, 2, Calle La Era, El Mayorazgo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
La Tertulia del Limonar;29016.0;Paseo del Limonar;Málaga;El Limonar;36.7246596;-4.398548;Málaga-Costa del Sol;España;No especificado;No disponible;La Tertulia del Limonar, 12, Paseo del Limonar, El Limonar, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Verde Limón;29016.0;Paseo del Limonar;Málaga;El Limonar;36.7248203;-4.3988354;Málaga-Costa del Sol;España;No especificado;No disponible;Verde Limón, 13, Paseo del Limonar, El Limonar, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Cafe Bar Costa del Sol Orly;29012.0;Calle Hurtado de Mendoza;Málaga;Conde de Ureña;36.7273555;-4.4122848;Málaga-Costa del Sol;España;No especificado;No disponible;Cafe Bar Costa del Sol Orly, 2, Calle Hurtado de Mendoza, Conde de Ureña, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España
La Contraseña Music Bar;29015.0;;Málaga;La Malagueta;36.7180187;-4.4093421;Málaga-Costa del Sol;España;No especificado;No disponible;La Contraseña Music Bar, 4, Plaza de la Malagueta, La Malagueta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Haruki;29016.0;Avenida de Príes;Málaga;La Caleta;36.7209163;-4.4069623;Málaga-Costa del Sol;España;No especificado;No disponible;Haruki, 4, Avenida de Príes, La Caleta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Aire Gastrobar y Restaurante;29016.0;Avenida de Príes;Málaga;La Caleta;36.7210213;-4.4064849;Málaga-Costa del Sol;España;No especificado;No disponible;Aire Gastrobar y Restaurante, 16, Avenida de Príes, La Caleta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
O Mamma Mia;29016.0;Avenida de Príes;Málaga;Cañada de los Ingleses;36.7214378;-4.4060185;Málaga-Costa del Sol;España;No especificado;No disponible;O Mamma Mia, 13, Avenida de Príes, Cañada de los Ingleses, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Cafe Seven;29016.0;Avenida Pintor Joaquín Sorolla;Málaga;Bellavista;36.7233479;-4.3960177;Málaga-Costa del Sol;España;No especificado;No disponible;Cafe Seven, 12, Avenida Pintor Joaquín Sorolla, Bellavista, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Restaurante Miramar;29016.0;Avenida Pintor Joaquín Sorolla;Málaga;Bellavista;36.7233289;-4.3961476;Málaga-Costa del Sol;España;No especificado;No disponible;Restaurante Miramar, 12, Avenida Pintor Joaquín Sorolla, Bellavista, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
El Horno de Seven;29016.0;Avenida Pintor Joaquín Sorolla;Málaga;Bellavista;36.7232764;-4.3964569;Málaga-Costa del Sol;España;No especificado;No disponible;El Horno de Seven, 8, Avenida Pintor Joaquín Sorolla, Bellavista, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Restaurante María;29016.0;Avenida Pintor Joaquín Sorolla;Málaga;Bellavista;36.7236229;-4.3939652;Málaga-Costa del Sol;España;No especificado;No disponible;Restaurante María, 45, Avenida Pintor Joaquín Sorolla, Bellavista, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
La Taberna del Fraile;29016.0;Paseo de Sancha;Málaga;La Caleta;36.7215201;-4.4018151;Málaga-Costa del Sol;España;No especificado;No disponible;La Taberna del Fraile, 28, Paseo de Sancha, La Caleta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Terra Mia;29016.0;Paseo de Sancha;Málaga;Pacífico;36.6944719;-4.4398418;Málaga-Costa del Sol;España;No especificado;No disponible;Terra Mia, 31, Calle Pacífico, Pacífico, Carretera de Cádiz, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29004, España
Key Zen;29016.0;Paseo de Sancha;Málaga;La Caleta;36.7215786;-4.401613;Málaga-Costa del Sol;España;No especificado;No disponible;Key Zen, 30, Paseo de Sancha, La Caleta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Restaurante de Sancha;29016.0;Paseo de Sancha;Málaga;La Caleta;36.7216041;-4.4015326;Málaga-Costa del Sol;España;No especificado;No disponible;Restaurante de Sancha, 30, Paseo de Sancha, La Caleta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
La Primavera;29640.0;Paseo Marítimo Rey de España;Fuengirola;Los Boliches;36.5524193;-4.6137543;Costa del Sol Occidental;España;No especificado;No disponible;La Primavera, Paseo Marítimo Rey de España, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Starbucks;29007.0;Calle Hilera;Málaga;Renfe;36.7122252;-4.4318197;Málaga-Costa del Sol;España;No especificado;No disponible;Starbucks, Calle Mendívil, Renfe, Cruz de Humilladero, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España
La Camperia Malaguita;29016.0;Paseo de Sancha;Málaga;La Caleta;36.7214453;-4.4042693;Málaga-Costa del Sol;España;No especificado;No disponible;La Camperia Malaguita, 10, Paseo de Sancha, La Caleta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Yanagi;29016.0;Paseo de Sancha;Málaga;La Caleta;36.7214825;-4.4039585;Málaga-Costa del Sol;España;No especificado;No disponible;Yanagi, 12, Paseo de Sancha, La Caleta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Chinitas Terraza Bellavista;29016.0;Paseo Marítimo Pablo Ruiz Picasso;Málaga;Bellavista;36.7233169;-4.3943541;Málaga-Costa del Sol;España;No especificado;No disponible;Chinitas Terraza Bellavista, 64, Paseo Marítimo Pablo Ruiz Picasso, Bellavista, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
El Rincón de las Delicias;29003.0;Avenida Sor Teresa Prat;Málaga;Las Delicias;36.6965009;-4.4424438;Málaga-Costa del Sol;España;No especificado;No disponible;El Rincón de las Delicias, 56, Avenida Sor Teresa Prat, Las Delicias, Carretera de Cádiz, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29003, España
Granier;29009.0;Pasaje Compositor Lehmberg Ruiz;Málaga;Polígono Alameda;36.7174319;-4.4299023;Málaga-Costa del Sol;España;No especificado;No disponible;Granier, Pasaje Compositor Lehmberg Ruiz, Polígono Alameda, Cruz de Humilladero, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29009, España
Martín Playa;29640.0;Paseo Marítimo Rey de España;Fuengirola;Torreblanca;36.561657;-4.6055935;Costa del Sol Occidental;España;No especificado;No disponible;Martín Playa, 107, Paseo Marítimo Rey de España, Torreblanca, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Marisquería El Pimpi Florida;29017.0;Calle Almería;Málaga;El Palo;36.7210052;-4.3584019;Málaga-Costa del Sol;España;No especificado;No disponible;Marisquería El Pimpi Florida, Calle Almería, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España
Café-Bar Andrés;29017.0;Calle Andes;Málaga;El Palo;36.7208459;-4.3567093;Málaga-Costa del Sol;España;No especificado;No disponible;Café-Bar Andrés, Calle Andes, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España
Tejeringo's Los Exagerao's;29018.0;Calle Almería;Málaga;El Palo;36.7206524;-4.3572252;Málaga-Costa del Sol;España;No especificado;No disponible;Tejeringo's Los Exagerao's, 32, Calle Almería, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España
Little Italy;29620.0;Calle Doña María Barrabino;Torremolinos;;36.6242923;-4.5007198;Costa del Sol Occidental;España;No especificado;No disponible;Little Italy, Calle Doña María Barrabino, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Los Cuñao;29017.0;Paseo Marítimo El Pedregal;Málaga;Las Acacias;36.7195652;-4.3676318;Málaga-Costa del Sol;España;No especificado;No disponible;Los Cuñao, 94, Paseo Marítimo El Pedregal, Las Acacias, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España
Antonio Playa;29640.0;Calle Alberto Morgenstern;Fuengirola;;36.527977;-4.6260177;Costa del Sol Occidental;España;No especificado;No disponible;Antonio Playa, Calle Alberto Morgenstern, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Sollo Restaurante;29639.0;Calle Granado del Higuerón;Fuengirola;Torreblanca;36.5798361;-4.5953539;Costa del Sol Occidental;España;No especificado;No disponible;Sollo Restaurante, Calle Granado del Higuerón, Torreblanca, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29639, España
Angus Steakhouse;29640.0;Calle Palangreros;Fuengirola;Los Boliches;36.5377456;-4.6232536;Costa del Sol Occidental;España;No especificado;No disponible;Angus Steakhouse, Calle Palangreros, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Moncayo 35;29640.0;Calle Moncayo;Fuengirola;Los Boliches;36.5395111;-4.6208693;Costa del Sol Occidental;España;No especificado;No disponible;Moncayo 35, Calle Moncayo, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Makati Teppanyaki;29640.0;Calle San José;Fuengirola;Los Boliches;36.5477519;-4.6165978;Costa del Sol Occidental;España;No especificado;No disponible;Makati Teppanyaki, Calle San José, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Lizarran Gastro;29640.0;Plaza de los Chinorros;Fuengirola;Los Boliches;36.5379069;-4.623455;Costa del Sol Occidental;España;No especificado;No disponible;Lizarran Gastro, Plaza de los Chinorros, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Bombay grill;29260.0;Calle de Salvador Allende;Torremolinos;;36.6040055;-4.5092711;Costa del Sol Occidental;España;No especificado;No disponible;Bombay grill, Calle de Salvador Allende, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29260, España
Bar España;29640.0;Paseo Marítimo Rey de España;Fuengirola;Torreblanca;36.5630965;-4.6046868;Costa del Sol Occidental;España;No especificado;No disponible;Bar España, Paseo Marítimo Rey de España, Torreblanca, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Raff Tapas & Bar;29010.0;Avenida Plutarco;Málaga;El Cónsul 2;36.7218419;-4.4797197;Málaga-Costa del Sol;España;No especificado;No disponible;Raff Tapas & Bar, Avenida Plutarco, El Cónsul 2, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España
Bar Okey;29008.0;;Málaga;Centro Histórico;36.7240624;-4.4214233;Málaga-Costa del Sol;España;No especificado;No disponible;Bar Okey, 5, Plaza San Pedro Alcántara, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España
La Taberna del Pintxo;29005.0;Calle de Alarcón Luján;Málaga;Centro Histórico;36.7187481;-4.4220386;Málaga-Costa del Sol;España;No especificado;No disponible;La Taberna del Pintxo, 12, Calle de Alarcón Luján, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29005, España
Restaurante Tormes;29012.0;Calle San Agustín;Málaga;Centro Histórico;36.7216103;-4.4187117;Málaga-Costa del Sol;España;No especificado;No disponible;Restaurante Tormes, 13, Calle San Agustín, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España
Wendy Gamba;29015.0;Calle Fresca;Málaga;Centro Histórico;36.7205309;-4.4209175;Málaga-Costa del Sol;España;No especificado;No disponible;Wendy Gamba, 10, Calle Fresca, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
The Kathmandu II;29630.0;Pasaje del Aguila;Benalmádena;Benalmádena Costa;36.5867958;-4.5337197;Costa del Sol Occidental;España;No especificado;No disponible;The Kathmandu II, Pasaje del Aguila, Benalmádena Costa, Arroyo de la Miel-Benalmádena Costa, Benalmádena, Costa del Sol Occidental, Málaga, Andalucía, 29630, España
Eva;29017.0;Calle Playa del Chanquete;Málaga;El Chanquete;36.7174847;-4.3509437;Málaga-Costa del Sol;España;No especificado;No disponible;Eva, Calle Playa del Chanquete, El Chanquete, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España
Entremares;29017.0;Calle Playa del Chanquete;Málaga;El Chanquete;36.7174178;-4.3506755;Málaga-Costa del Sol;España;No especificado;No disponible;Entremares, 55, Calle Playa del Chanquete, El Chanquete, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España
Los Parales;29017.0;Calle Playa del Chanquete;Málaga;El Chanquete;36.7172749;-4.3500258;Málaga-Costa del Sol;España;No especificado;No disponible;Los Parales, Calle Playa del Chanquete, El Chanquete, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España
Victoria;29100.0;Victoria;Coín;;36.6625873;-4.7525065;Valle del Guadalhorce;España;No especificado;No disponible;Victoria, Miravalle Los Montecillos, Coín, Valle del Guadalhorce, Málaga, Andalucía, 29100, España
Pizza Pino;29016.0;;Málaga;La Malagueta;36.7182671;-4.410526;Málaga-Costa del Sol;España;No especificado;No disponible;Pizza Pino, 1, Plaza de la Malagueta, La Malagueta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Restaurante Marrakech;29016.0;Avenida Cánovas del Castillo;Málaga;La Malagueta;36.7186239;-4.4107136;Málaga-Costa del Sol;España;No especificado;No disponible;Restaurante Marrakech, 12, Avenida Cánovas del Castillo, La Malagueta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Trastevere;29016.0;Avenida Cánovas del Castillo;Málaga;La Malagueta;36.7188271;-4.4108825;Málaga-Costa del Sol;España;No especificado;No disponible;Trastevere, 10, Avenida Cánovas del Castillo, La Malagueta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
